date,fiscal_year,product_code,customer_code,forecast_quantity
2018-05-01,2018,A2918150104,70013126,19
2018-05-01,2018,A2918150104,70016177,7
2018-05-01,2018,A2918150104,70016178,8
2018-05-01,2018,A2918150104,70022085,49
2018-05-01,2018,A2918150104,70023031,20
2018-05-01,2018,A2918150104,80001019,71
2018-05-01,2018,A2918150104,80006154,259
2018-05-01,2018,A2918150104,80006155,203
2018-05-01,2018,A2918150104,80007195,599
2018-05-01,2018,A2918150104,90001021,21
2018-05-01,2018,A2918150104,90002001,686
2018-05-01,2018,A2918150104,90002002,365
2018-05-01,2018,A2918150104,90002003,575
2018-05-01,2018,A2918150104,90002005,861
2018-05-01,2018,A2918150104,90002006,668
2018-05-01,2018,A2918150104,90002007,155
2018-05-01,2018,A2918150104,90002009,127
2018-05-01,2018,A2918150104,90002010,100
2018-05-01,2018,A2918150104,90002011,692
2018-05-01,2018,A2918150104,90002013,498
2018-05-01,2018,A2918150104,90002014,237
2018-05-01,2018,A2918150104,90002015,560
2018-05-01,2018,A2918150104,90003179,86
2018-05-01,2018,A2918150104,90006153,12
2018-05-01,2018,A2918150104,90007197,68
2018-05-01,2018,A2918150104,90008165,30
2018-05-01,2018,A2918150104,90008166,93
2018-05-01,2018,A2918150104,90008167,69
2018-05-01,2018,A2918150104,90011185,36
2018-05-01,2018,A2918150104,90011186,29
2018-05-01,2018,A2918150104,90011187,67
2018-05-01,2018,A2918150104,90011189,38
2018-05-01,2018,A2918150104,90011190,10
2018-05-01,2018,A2918150104,90011191,38
2018-05-01,2018,A2918150104,90013117,6
2018-05-01,2018,A2918150104,90013118,12
2018-05-01,2018,A2918150104,90013119,17
2018-05-01,2018,A2918150104,90013121,6
2018-05-01,2018,A2918150104,90013122,5
2018-05-01,2018,A2918150104,90013123,13
2018-05-01,2018,A2918150104,90016171,8
2018-05-01,2018,A2918150104,90016173,5
2018-05-01,2018,A2918150104,90016174,3
2018-05-01,2018,A2918150104,90016175,3
2018-05-01,2018,A2918150104,90022071,97
2018-05-01,2018,A2918150104,90022073,80
2018-05-01,2018,A2918150104,90022074,176
2018-05-01,2018,A2918150104,90022075,117
2018-05-01,2018,A2918150104,90022077,123
2018-05-01,2018,A2918150104,90022078,41
2018-05-01,2018,A2918150104,90022079,69
2018-05-01,2018,A2918150104,90022081,125
2018-05-01,2018,A2918150104,90022082,25
2018-05-01,2018,A2918150104,90022083,46
2018-05-01,2018,A2918150104,90023022,25
2018-05-01,2018,A2918150104,90023023,17
2018-05-01,2018,A2918150104,90023025,3
2018-05-01,2018,A2918150104,90023026,8
2018-05-01,2018,A2918150104,90023027,24
2018-05-01,2018,A2918150104,90023029,24
2018-05-01,2018,A2918150104,90023030,18
2018-05-01,2018,A2918150104,90027207,53
2018-05-01,2018,A2918150105,70002017,270
2018-05-01,2018,A2918150105,70002018,309
2018-05-01,2018,A2918150105,70003181,35
2018-05-01,2018,A2918150105,70003182,14
2018-05-01,2018,A2918150105,70006157,50
2018-05-01,2018,A2918150105,70006158,46
2018-05-01,2018,A2918150105,70007198,70
2018-05-01,2018,A2918150105,70007199,182
2018-05-01,2018,A2918150105,70008169,132
2018-05-01,2018,A2918150105,70008170,164
2018-05-01,2018,A2918150105,70011193,63
2018-05-01,2018,A2918150105,70011194,11
2018-05-01,2018,A2918150105,70013125,7
2018-05-01,2018,A2918150105,70013126,17
2018-05-01,2018,A2918150105,70016177,1
2018-05-01,2018,A2918150105,70016178,7
2018-05-01,2018,A2918150105,70022085,78
2018-05-01,2018,A2918150105,70023031,35
2018-05-01,2018,A2918150105,80001019,122
2018-05-01,2018,A2918150105,80006154,81
2018-05-01,2018,A2918150105,80006155,113
2018-05-01,2018,A2918150105,80007195,362
2018-05-01,2018,A2918150105,90001021,31
2018-05-01,2018,A2918150105,90002001,689
2018-05-01,2018,A2918150105,90002002,257
2018-05-01,2018,A2918150105,90002003,599
2018-05-01,2018,A2918150105,90002005,433
2018-05-01,2018,A2918150105,90002006,139
2018-05-01,2018,A2918150105,90002007,118
2018-05-01,2018,A2918150105,90002009,189
2018-05-01,2018,A2918150105,90002010,652
2018-05-01,2018,A2918150105,90002011,210
2018-05-01,2018,A2918150105,90002013,514
2018-05-01,2018,A2918150105,90002014,164
2018-05-01,2018,A2918150105,90002015,346
2018-05-01,2018,A2918150105,90003179,75
2018-05-01,2018,A2918150105,90006153,54
2018-05-01,2018,A2918150105,90007197,83
2018-05-01,2018,A2918150105,90008165,29
2018-05-01,2018,A2918150105,90008166,38
2018-05-01,2018,A2918150105,90008167,203
2018-05-01,2018,A2918150105,90011185,80
2018-05-01,2018,A2918150105,90011186,58
2018-05-01,2018,A2918150105,90011187,83
2018-05-01,2018,A2918150105,90011189,66
2018-05-01,2018,A2918150105,90011190,38
2018-05-01,2018,A2918150105,90011191,64
2018-05-01,2018,A2918150105,90013117,5
2018-05-01,2018,A2918150105,90013118,5
2018-05-01,2018,A2918150105,90013119,11
2018-05-01,2018,A2918150105,90013121,18
2018-05-01,2018,A2918150105,90013122,11
2018-05-01,2018,A2918150105,90013123,4
2018-05-01,2018,A2918150105,90016171,3
2018-05-01,2018,A2918150105,90016173,7
2018-05-01,2018,A2918150105,90016174,2
2018-05-01,2018,A2918150105,90016175,2
2018-05-01,2018,A2918150105,90022071,52
2018-05-01,2018,A2918150105,90022073,77
2018-05-01,2018,A2918150105,90022074,56
2018-05-01,2018,A2918150105,90022075,51
2018-05-01,2018,A2918150105,90022077,139
2018-05-01,2018,A2918150105,90022078,106
2018-05-01,2018,A2918150105,90022079,90
2018-05-01,2018,A2918150105,90022081,166
2018-05-01,2018,A2918150105,90022082,68
2018-05-01,2018,A2918150105,90022083,34
2018-05-01,2018,A2918150105,90023022,7
2018-05-01,2018,A2918150105,90023023,16
2018-05-01,2018,A2918150105,90023025,11
2018-05-01,2018,A2918150105,90023026,30
2018-05-01,2018,A2918150105,90023027,8
2018-05-01,2018,A2918150105,90023029,14
2018-05-01,2018,A2918150105,90023030,16
2018-05-01,2018,A2918150105,90027207,30
2018-05-01,2018,A2918150106,70002017,220
2018-05-01,2018,A2918150106,70002018,741
2018-05-01,2018,A2918150106,70003181,89
2018-05-01,2018,A2918150106,70003182,101
2018-05-01,2018,A2918150106,70006157,22
2018-05-01,2018,A2918150106,70006158,44
2018-05-01,2018,A2918150106,70007198,21
2018-05-01,2018,A2918150106,70007199,114
2018-05-01,2018,A2918150106,70008169,170
2018-05-01,2018,A2918150106,70008170,49
2018-05-01,2018,A2918150106,70011193,58
2018-05-01,2018,A2918150106,70011194,23
2018-05-01,2018,A2918150106,70013125,18
2018-05-01,2018,A2918150106,70013126,17
2018-05-01,2018,A2918150106,70016177,7
2018-05-01,2018,A2918150106,70016178,3
2018-05-01,2018,A2918150106,70022085,52
2018-05-01,2018,A2918150106,70023031,27
2018-05-01,2018,A2918150106,80001019,104
2018-05-01,2018,A2918150106,80006154,186
2018-05-01,2018,A2918150106,80006155,37
2018-05-01,2018,A2918150106,80007195,682
2018-05-01,2018,A2918150106,90001021,29
2018-05-01,2018,A2918150106,90002001,614
2018-05-01,2018,A2918150106,90002002,566
2018-05-01,2018,A2918150106,90002003,258
2018-05-01,2018,A2918150106,90002005,340
2018-05-01,2018,A2918150106,90002006,670
2018-05-01,2018,A2918150106,90002007,513
2018-05-01,2018,A2918150106,90002009,370
2018-05-01,2018,A2918150106,90002010,477
2018-05-01,2018,A2918150106,90002011,92
2018-05-01,2018,A2918150106,90002013,190
2018-05-01,2018,A2918150106,90002014,147
2018-05-01,2018,A2918150106,90002015,273
2018-05-01,2018,A2918150106,90003179,97
2018-05-01,2018,A2918150106,90006153,17
2018-05-01,2018,A2918150106,90007197,158
2018-05-01,2018,A2918150106,90008165,34
2018-05-01,2018,A2918150106,90008166,143
2018-05-01,2018,A2918150106,90008167,49
2018-05-01,2018,A2918150106,90011185,42
2018-05-01,2018,A2918150106,90011186,35
2018-05-01,2018,A2918150106,90011187,51
2018-05-01,2018,A2918150106,90011189,31
2018-05-01,2018,A2918150106,90011190,58
2018-05-01,2018,A2918150106,90011191,26
2018-05-01,2018,A2918150106,90013117,12
2018-05-01,2018,A2918150106,90013118,12
2018-05-01,2018,A2918150106,90013119,11
2018-05-01,2018,A2918150106,90013121,6
2018-05-01,2018,A2918150106,90013122,6
2018-05-01,2018,A2918150106,90013123,16
2018-05-01,2018,A2918150106,90016171,2
2018-05-01,2018,A2918150106,90016173,6
2018-05-01,2018,A2918150106,90016174,2
2018-05-01,2018,A2918150106,90016175,2
2018-05-01,2018,A2918150106,90022071,38
2018-05-01,2018,A2918150106,90022073,126
2018-05-01,2018,A2918150106,90022074,158
2018-05-01,2018,A2918150106,90022075,87
2018-05-01,2018,A2918150106,90022077,23
2018-05-01,2018,A2918150106,90022078,131
2018-05-01,2018,A2918150106,90022079,83
2018-05-01,2018,A2918150106,90022081,216
2018-05-01,2018,A2918150106,90022082,49
2018-05-01,2018,A2918150106,90022083,98
2018-05-01,2018,A2918150106,90023022,22
2018-05-01,2018,A2918150106,90023023,37
2018-05-01,2018,A2918150106,90023025,11
2018-05-01,2018,A2918150106,90023026,23
2018-05-01,2018,A2918150106,90023027,3
2018-05-01,2018,A2918150106,90023029,30
2018-05-01,2018,A2918150106,90023030,22
2018-05-01,2018,A2918150106,90027207,50
2018-05-01,2018,A3018150201,70002017,607
2018-05-01,2018,A3018150201,70002018,306
2018-05-01,2018,A3018150201,70003181,39
2018-05-01,2018,A3018150201,70003182,48
2018-05-01,2018,A3018150201,70006157,58
2018-05-01,2018,A3018150201,70006158,42
2018-05-01,2018,A3018150201,70007198,163
2018-05-01,2018,A3018150201,70007199,125
2018-05-01,2018,A3018150201,70008169,23
2018-05-01,2018,A3018150201,70008170,107
2018-05-01,2018,A3018150201,70011193,41
2018-05-01,2018,A3018150201,70011194,64
2018-05-01,2018,A3018150201,70013125,20
2018-05-01,2018,A3018150201,70013126,5
2018-05-01,2018,A3018150201,70016177,9
2018-05-01,2018,A3018150201,70016178,5
2018-05-01,2018,A3018150201,70022085,42
2018-05-01,2018,A3018150201,70023031,22
2018-05-01,2018,A3018150201,80001019,54
2018-05-01,2018,A3018150201,80006154,128
2018-05-01,2018,A3018150201,80006155,123
2018-05-01,2018,A3018150201,80007195,478
2018-05-01,2018,A3018150201,90001021,11
2018-05-01,2018,A3018150201,90002001,403
2018-05-01,2018,A3018150201,90002002,499
2018-05-01,2018,A3018150201,90002003,532
2018-05-01,2018,A3018150201,90002005,382
2018-05-01,2018,A3018150201,90002006,230
2018-05-01,2018,A3018150201,90002007,612
2018-05-01,2018,A3018150201,90002009,742
2018-05-01,2018,A3018150201,90002010,223
2018-05-01,2018,A3018150201,90002011,602
2018-05-01,2018,A3018150201,90002013,129
2018-05-01,2018,A3018150201,90002014,543
2018-05-01,2018,A3018150201,90002015,513
2018-05-01,2018,A3018150201,90003179,100
2018-05-01,2018,A3018150201,90006153,13
2018-05-01,2018,A3018150201,90007197,163
2018-05-01,2018,A3018150201,90008165,201
2018-05-01,2018,A3018150201,90008166,28
2018-05-01,2018,A3018150201,90008167,203
2018-05-01,2018,A3018150201,90011185,56
2018-05-01,2018,A3018150201,90011186,26
2018-05-01,2018,A3018150201,90011187,48
2018-05-01,2018,A3018150201,90011189,35
2018-05-01,2018,A3018150201,90011190,70
2018-05-01,2018,A3018150201,90011191,18
2018-05-01,2018,A3018150201,90013117,14
2018-05-01,2018,A3018150201,90013118,8
2018-05-01,2018,A3018150201,90013119,6
2018-05-01,2018,A3018150201,90013121,15
2018-05-01,2018,A3018150201,90013122,5
2018-05-01,2018,A3018150201,90013123,12
2018-05-01,2018,A3018150201,90016171,7
2018-05-01,2018,A3018150201,90016173,2
2018-05-01,2018,A3018150201,90016174,4
2018-05-01,2018,A3018150201,90016175,3
2018-05-01,2018,A3018150201,90022071,36
2018-05-01,2018,A3018150201,90022073,38
2018-05-01,2018,A3018150201,90022074,93
2018-05-01,2018,A3018150201,90022075,105
2018-05-01,2018,A3018150201,90022077,14
2018-05-01,2018,A3018150201,90022078,130
2018-05-01,2018,A3018150201,90022079,21
2018-05-01,2018,A3018150201,90022081,111
2018-05-01,2018,A3018150201,90022082,110
2018-05-01,2018,A3018150201,90022083,68
2018-05-01,2018,A3018150201,90023022,18
2018-05-01,2018,A3018150201,90023023,43
2018-05-01,2018,A3018150201,90023025,4
2018-05-01,2018,A3018150201,90023026,16
2018-05-01,2018,A3018150201,90023027,10
2018-05-01,2018,A3018150201,90023029,22
2018-05-01,2018,A3018150201,90023030,28
2018-05-01,2018,A3018150201,90027207,13
2018-05-01,2018,A3018150202,70002017,202
2018-05-01,2018,A3018150202,70002018,442
2018-05-01,2018,A3018150202,70003181,101
2018-05-01,2018,A3018150202,70003182,109
2018-05-01,2018,A3018150202,70006157,12
2018-05-01,2018,A3018150202,70006158,9
2018-05-01,2018,A3018150202,70007198,148
2018-05-01,2018,A3018150202,70007199,27
2018-05-01,2018,A3018150202,70008169,106
2018-05-01,2018,A3018150202,70008170,40
2018-05-01,2018,A3018150202,70011193,54
2018-05-01,2018,A3018150202,70011194,15
2018-05-01,2018,A3018150202,70013125,20
2018-05-01,2018,A3018150202,70013126,13
2018-05-01,2018,A3018150202,70016177,5
2018-05-01,2018,A3018150202,70016178,2
2018-05-01,2018,A3018150202,70022085,128
2018-05-01,2018,A3018150202,70023031,19
2018-05-01,2018,A3018150202,80001019,117
2018-05-01,2018,A3018150202,80006154,49
2018-05-01,2018,A3018150202,80006155,44
2018-05-01,2018,A3018150202,80007195,654
2018-05-01,2018,A3018150202,90001021,12
2018-05-01,2018,A3018150202,90002001,508
2018-05-01,2018,A3018150202,90002002,342
2018-05-01,2018,A3018150202,90002003,644
2018-05-01,2018,A3018150202,90002005,670
2018-05-01,2018,A3018150202,90002006,583
2018-05-01,2018,A3018150202,90002007,772
2018-05-01,2018,A3018150202,90002009,352
2018-05-01,2018,A3018150202,90002010,521
2018-05-01,2018,A3018150202,90002011,650
2018-05-01,2018,A3018150202,90002013,124
2018-05-01,2018,A3018150202,90002014,239
2018-05-01,2018,A3018150202,90002015,637
2018-05-01,2018,A3018150202,90003179,22
2018-05-01,2018,A3018150202,90006153,36
2018-05-01,2018,A3018150202,90007197,95
2018-05-01,2018,A3018150202,90008165,166
2018-05-01,2018,A3018150202,90008166,181
2018-05-01,2018,A3018150202,90008167,139
2018-05-01,2018,A3018150202,90011185,44
2018-05-01,2018,A3018150202,90011186,10
2018-05-01,2018,A3018150202,90011187,53
2018-05-01,2018,A3018150202,90011189,54
2018-05-01,2018,A3018150202,90011190,29
2018-05-01,2018,A3018150202,90011191,83
2018-05-01,2018,A3018150202,90013117,3
2018-05-01,2018,A3018150202,90013118,6
2018-05-01,2018,A3018150202,90013119,12
2018-05-01,2018,A3018150202,90013121,6
2018-05-01,2018,A3018150202,90013122,5
2018-05-01,2018,A3018150202,90013123,19
2018-05-01,2018,A3018150202,90016171,7
2018-05-01,2018,A3018150202,90016173,3
2018-05-01,2018,A3018150202,90016174,3
2018-05-01,2018,A3018150202,90016175,6
2018-05-01,2018,A3018150202,90022071,139
2018-05-01,2018,A3018150202,90022073,140
2018-05-01,2018,A3018150202,90022074,168
2018-05-01,2018,A3018150202,90022075,164
2018-05-01,2018,A3018150202,90022077,43
2018-05-01,2018,A3018150202,90022078,94
2018-05-01,2018,A3018150202,90022079,125
2018-05-01,2018,A3018150202,90022081,159
2018-05-01,2018,A3018150202,90022082,86
2018-05-01,2018,A3018150202,90022083,158
2018-05-01,2018,A3018150202,90023022,19
2018-05-01,2018,A3018150202,90023023,36
2018-05-01,2018,A3018150202,90023025,27
2018-05-01,2018,A3018150202,90023026,19
2018-05-01,2018,A3018150202,90023027,5
2018-05-01,2018,A3018150202,90023029,31
2018-05-01,2018,A3018150202,90023030,6
2018-05-01,2018,A3018150202,90027207,17
2018-05-01,2018,A3018150203,70002017,423
2018-05-01,2018,A3018150203,70002018,467
2018-05-01,2018,A3018150203,70003181,31
2018-05-01,2018,A3018150203,70003182,65
2018-05-01,2018,A3018150203,70006157,42
2018-05-01,2018,A3018150203,70006158,57
2018-05-01,2018,A3018150203,70007198,72
2018-05-01,2018,A3018150203,70007199,46
2018-05-01,2018,A3018150203,70008169,104
2018-05-01,2018,A3018150203,70008170,122
2018-05-01,2018,A3018150203,70011193,64
2018-05-01,2018,A3018150203,70011194,49
2018-05-01,2018,A3018150203,70013125,8
2018-05-01,2018,A3018150203,70013126,11
2018-05-01,2018,A3018150203,70016177,4
2018-05-01,2018,A3018150203,70016178,6
2018-05-01,2018,A3018150203,70022085,49
2018-05-01,2018,A3018150203,70023031,18
2018-05-01,2018,A3018150203,80001019,152
2018-05-01,2018,A3018150203,80006154,221
2018-05-01,2018,A3018150203,80006155,253
2018-05-01,2018,A3018150203,80007195,527
2018-05-01,2018,A3018150203,90001021,5
2018-05-01,2018,A3018150203,90002001,602
2018-05-01,2018,A3018150203,90002002,612
2018-05-01,2018,A3018150203,90002003,392
2018-05-01,2018,A3018150203,90002005,93
2018-05-01,2018,A3018150203,90002006,192
2018-05-01,2018,A3018150203,90002007,646
2018-05-01,2018,A3018150203,90002009,685
2018-05-01,2018,A3018150203,90002010,573
2018-05-01,2018,A3018150203,90002011,382
2018-05-01,2018,A3018150203,90002013,410
2018-05-01,2018,A3018150203,90002014,679
2018-05-01,2018,A3018150203,90002015,484
2018-05-01,2018,A3018150203,90003179,17
2018-05-01,2018,A3018150203,90006153,58
2018-05-01,2018,A3018150203,90007197,23
2018-05-01,2018,A3018150203,90008165,84
2018-05-01,2018,A3018150203,90008166,216
2018-05-01,2018,A3018150203,90008167,91
2018-05-01,2018,A3018150203,90011185,76
2018-05-01,2018,A3018150203,90011186,17
2018-05-01,2018,A3018150203,90011187,33
2018-05-01,2018,A3018150203,90011189,74
2018-05-01,2018,A3018150203,90011190,33
2018-05-01,2018,A3018150203,90011191,72
2018-05-01,2018,A3018150203,90013117,15
2018-05-01,2018,A3018150203,90013118,11
2018-05-01,2018,A3018150203,90013119,12
2018-05-01,2018,A3018150203,90013121,4
2018-05-01,2018,A3018150203,90013122,8
2018-05-01,2018,A3018150203,90013123,14
2018-05-01,2018,A3018150203,90016171,1
2018-05-01,2018,A3018150203,90016173,4
2018-05-01,2018,A3018150203,90016174,2
2018-05-01,2018,A3018150203,90016175,5
2018-05-01,2018,A3018150203,90022071,26
2018-05-01,2018,A3018150203,90022073,92
2018-05-01,2018,A3018150203,90022074,115
2018-05-01,2018,A3018150203,90022075,126
2018-05-01,2018,A3018150203,90022077,33
2018-05-01,2018,A3018150203,90022078,37
2018-05-01,2018,A3018150203,90022079,67
2018-05-01,2018,A3018150203,90022081,140
2018-05-01,2018,A3018150203,90022082,103
2018-05-01,2018,A3018150203,90022083,71
2018-05-01,2018,A3018150203,90023022,27
2018-05-01,2018,A3018150203,90023023,10
2018-05-01,2018,A3018150203,90023025,19
2018-05-01,2018,A3018150203,90023026,33
2018-05-01,2018,A3018150203,90023027,13
2018-05-01,2018,A3018150203,90023029,19
2018-05-01,2018,A3018150203,90023030,6
2018-05-01,2018,A3018150203,90027207,49
2018-05-01,2018,A3019150204,70002017,386
2018-05-01,2018,A3019150204,70002018,485
2018-05-01,2018,A3019150204,70003181,25
2018-05-01,2018,A3019150204,70003182,83
2018-05-01,2018,A3019150204,70006157,61
2018-05-01,2018,A3019150204,70006158,39
2018-05-01,2018,A3019150204,70007198,114
2018-05-01,2018,A3019150204,70007199,161
2018-05-01,2018,A3019150204,70008169,78
2018-05-01,2018,A3019150204,70008170,113
2018-05-01,2018,A3019150204,70011193,61
2018-05-01,2018,A3019150204,70011194,65
2018-05-01,2018,A3019150204,70013125,13
2018-05-01,2018,A3019150204,70013126,16
2018-05-01,2018,A3019150204,70016177,2
2018-05-01,2018,A3019150204,70016178,3
2018-05-01,2018,A3019150204,70022085,91
2018-05-01,2018,A3019150204,70023031,18
2018-05-01,2018,A3019150204,80001019,130
2018-05-01,2018,A3019150204,80006154,98
2018-05-01,2018,A3019150204,80006155,169
2018-05-01,2018,A3019150204,80007195,373
2018-05-01,2018,A3019150204,90001021,17
2018-05-01,2018,A3019150204,90002001,816
2018-05-01,2018,A3019150204,90002002,437
2018-05-01,2018,A3019150204,90002003,221
2018-05-01,2018,A3019150204,90002005,227
2018-05-01,2018,A3019150204,90002006,646
2018-05-01,2018,A3019150204,90002007,493
2018-05-01,2018,A3019150204,90002009,794
2018-05-01,2018,A3019150204,90002010,136
2018-05-01,2018,A3019150204,90002011,183
2018-05-01,2018,A3019150204,90002013,100
2018-05-01,2018,A3019150204,90002014,498
2018-05-01,2018,A3019150204,90002015,388
2018-05-01,2018,A3019150204,90003179,80
2018-05-01,2018,A3019150204,90006153,36
2018-05-01,2018,A3019150204,90007197,131
2018-05-01,2018,A3019150204,90008165,24
2018-05-01,2018,A3019150204,90008166,201
2018-05-01,2018,A3019150204,90008167,108
2018-05-01,2018,A3019150204,90011185,28
2018-05-01,2018,A3019150204,90011186,67
2018-05-01,2018,A3019150204,90011187,42
2018-05-01,2018,A3019150204,90011189,16
2018-05-01,2018,A3019150204,90011190,15
2018-05-01,2018,A3019150204,90011191,24
2018-05-01,2018,A3019150204,90013117,11
2018-05-01,2018,A3019150204,90013118,3
2018-05-01,2018,A3019150204,90013119,16
2018-05-01,2018,A3019150204,90013121,6
2018-05-01,2018,A3019150204,90013122,9
2018-05-01,2018,A3019150204,90013123,12
2018-05-01,2018,A3019150204,90016171,1
2018-05-01,2018,A3019150204,90016173,9
2018-05-01,2018,A3019150204,90016174,6
2018-05-01,2018,A3019150204,90016175,7
2018-05-01,2018,A3019150204,90022071,95
2018-05-01,2018,A3019150204,90022073,109
2018-05-01,2018,A3019150204,90022074,135
2018-05-01,2018,A3019150204,90022075,141
2018-05-01,2018,A3019150204,90022077,106
2018-05-01,2018,A3019150204,90022078,66
2018-05-01,2018,A3019150204,90022079,132
2018-05-01,2018,A3019150204,90022081,30
2018-05-01,2018,A3019150204,90022082,89
2018-05-01,2018,A3019150204,90022083,34
2018-05-01,2018,A3019150204,90023022,10
2018-05-01,2018,A3019150204,90023023,27
2018-05-01,2018,A3019150204,90023025,21
2018-05-01,2018,A3019150204,90023026,23
2018-05-01,2018,A3019150204,90023027,22
2018-05-01,2018,A3019150204,90023029,24
2018-05-01,2018,A3019150204,90023030,17
2018-05-01,2018,A3019150204,90027207,10
2018-05-01,2018,A3019150205,70002017,315
2018-05-01,2018,A3019150205,70002018,513
2018-05-01,2018,A3019150205,70003181,86
2018-05-01,2018,A3019150205,70003182,106
2018-05-01,2018,A3019150205,70006157,32
2018-05-01,2018,A3019150205,70006158,29
2018-05-01,2018,A3019150205,70007198,174
2018-05-01,2018,A3019150205,70007199,103
2018-05-01,2018,A3019150205,70008169,19
2018-05-01,2018,A3019150205,70008170,149
2018-05-01,2018,A3019150205,70011193,48
2018-05-01,2018,A3019150205,70011194,45
2018-05-01,2018,A3019150205,70013125,17
2018-05-01,2018,A3019150205,70013126,16
2018-05-01,2018,A3019150205,70016177,3
2018-05-01,2018,A3019150205,70016178,5
2018-05-01,2018,A3019150205,70022085,163
2018-05-01,2018,A3019150205,70023031,25
2018-05-01,2018,A3019150205,80001019,91
2018-05-01,2018,A3019150205,80006154,148
2018-05-01,2018,A3019150205,80006155,225
2018-05-01,2018,A3019150205,80007195,483
2018-05-01,2018,A3019150205,90001021,19
2018-05-01,2018,A3019150205,90002001,299
2018-05-01,2018,A3019150205,90002002,526
2018-05-01,2018,A3019150205,90002003,529
2018-05-01,2018,A3019150205,90002005,406
2018-05-01,2018,A3019150205,90002006,659
2018-05-01,2018,A3019150205,90002007,808
2018-05-01,2018,A3019150205,90002009,555
2018-05-01,2018,A3019150205,90002010,79
2018-05-01,2018,A3019150205,90002011,99
2018-05-01,2018,A3019150205,90002013,136
2018-05-01,2018,A3019150205,90002014,103
2018-05-01,2018,A3019150205,90002015,597
2018-05-01,2018,A3019150205,90003179,39
2018-05-01,2018,A3019150205,90006153,49
2018-05-01,2018,A3019150205,90007197,52
2018-05-01,2018,A3019150205,90008165,153
2018-05-01,2018,A3019150205,90008166,158
2018-05-01,2018,A3019150205,90008167,54
2018-05-01,2018,A3019150205,90011185,63
2018-05-01,2018,A3019150205,90011186,59
2018-05-01,2018,A3019150205,90011187,65
2018-05-01,2018,A3019150205,90011189,41
2018-05-01,2018,A3019150205,90011190,80
2018-05-01,2018,A3019150205,90011191,18
2018-05-01,2018,A3019150205,90013117,12
2018-05-01,2018,A3019150205,90013118,5
2018-05-01,2018,A3019150205,90013119,11
2018-05-01,2018,A3019150205,90013121,18
2018-05-01,2018,A3019150205,90013122,11
2018-05-01,2018,A3019150205,90013123,13
2018-05-01,2018,A3019150205,90016171,6
2018-05-01,2018,A3019150205,90016173,6
2018-05-01,2018,A3019150205,90016174,2
2018-05-01,2018,A3019150205,90016175,7
2018-05-01,2018,A3019150205,90022071,106
2018-05-01,2018,A3019150205,90022073,135
2018-05-01,2018,A3019150205,90022074,195
2018-05-01,2018,A3019150205,90022075,115
2018-05-01,2018,A3019150205,90022077,106
2018-05-01,2018,A3019150205,90022078,81
2018-05-01,2018,A3019150205,90022079,18
2018-05-01,2018,A3019150205,90022081,208
2018-05-01,2018,A3019150205,90022082,93
2018-05-01,2018,A3019150205,90022083,108
2018-05-01,2018,A3019150205,90023022,9
2018-05-01,2018,A3019150205,90023023,51
2018-05-01,2018,A3019150205,90023025,20
2018-05-01,2018,A3019150205,90023026,9
2018-05-01,2018,A3019150205,90023027,28
2018-05-01,2018,A3019150205,90023029,29
2018-05-01,2018,A3019150205,90023030,9
2018-05-01,2018,A3019150205,90027207,21
2018-05-01,2018,A3019150206,70002017,164
2018-05-01,2018,A3019150206,70002018,345
2018-05-01,2018,A3019150206,70003181,30
2018-05-01,2018,A3019150206,70003182,129
2018-05-01,2018,A3019150206,70006157,58
2018-05-01,2018,A3019150206,70006158,36
2018-05-01,2018,A3019150206,70007198,83
2018-05-01,2018,A3019150206,70007199,175
2018-05-01,2018,A3019150206,70008169,63
2018-05-01,2018,A3019150206,70008170,107
2018-05-01,2018,A3019150206,70011193,31
2018-05-01,2018,A3019150206,70011194,71
2018-05-01,2018,A3019150206,70013125,6
2018-05-01,2018,A3019150206,70013126,6
2018-05-01,2018,A3019150206,70016177,3
2018-05-01,2018,A3019150206,70016178,3
2018-05-01,2018,A3019150206,70022085,75
2018-05-01,2018,A3019150206,70023031,24
2018-05-01,2018,A3019150206,80001019,37
2018-05-01,2018,A3019150206,80006154,31
2018-05-01,2018,A3019150206,80006155,145
2018-05-01,2018,A3019150206,80007195,321
2018-05-01,2018,A3019150206,90001021,14
2018-05-01,2018,A3019150206,90002001,133
2018-05-01,2018,A3019150206,90002002,826
2018-05-01,2018,A3019150206,90002003,204
2018-05-01,2018,A3019150206,90002005,640
2018-05-01,2018,A3019150206,90002006,86
2018-05-01,2018,A3019150206,90002007,458
2018-05-01,2018,A3019150206,90002009,589
2018-05-01,2018,A3019150206,90002010,351
2018-05-01,2018,A3019150206,90002011,379
2018-05-01,2018,A3019150206,90002013,170
2018-05-01,2018,A3019150206,90002014,347
2018-05-01,2018,A3019150206,90002015,392
2018-05-01,2018,A3019150206,90003179,76
2018-05-01,2018,A3019150206,90006153,11
2018-05-01,2018,A3019150206,90007197,138
2018-05-01,2018,A3019150206,90008165,153
2018-05-01,2018,A3019150206,90008166,157
2018-05-01,2018,A3019150206,90008167,89
2018-05-01,2018,A3019150206,90011185,36
2018-05-01,2018,A3019150206,90011186,14
2018-05-01,2018,A3019150206,90011187,19
2018-05-01,2018,A3019150206,90011189,14
2018-05-01,2018,A3019150206,90011190,40
2018-05-01,2018,A3019150206,90011191,35
2018-05-01,2018,A3019150206,90013117,4
